PREFIXO: ;D4-104
NOME DO POSTO: ;PIRACICABA
MUNICÍPIO: ;PIRACICABA
CURSO D'ÁGUA: ;PIRACICABA,R
LATITUDE: ;22°43'03"
LONGITUDE: ;47°39'07"
 
Obs: valores com --- representam dados inexistentes.
 
Dados de chuva (mm)
 
Mês/Ano;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;Chuva máxima;Chuva total
  09/2021;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  3,5;  0,0;  0,0;  0,0;  0,0;  0,0;  1,3;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;0,0;0,0;---;3,5;4,8
  10/2021;  0,0;  0,2;  0,6;  9,3;  0,0;  0,0;  0,0;  0,0;  0,0;  1,9;  0,0;  0,0;  0,0;  0,0;  0,0; 34,8;  0,0;  0,0; 28,7;  0,0;  0,0;  0,0;  0,0; 35,0;  1,1;  0,0;  1,5; 18,8;0,3;0,0;0,7;35,0;132,9
  11/2021;  3,7;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  2,3; 11,8;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  8,5; 85,6;  4,9;  0,0;  0,0;  0,0;  0,0;  0,0;  4,1; 12,6;  0,0;0,0;3,4;---;85,6;136,9
  12/2021;  9,7;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  5,8;  0,0;  0,0;  0,0;  0,0;  0,0; 25,7;  2,4; 19,2;  4,8;  0,0;  0,0;  0,0;  0,0;  0,0;  2,6;  0,0;  0,0;  0,0;  0,0;  9,5;26,1;0,0;1,9;26,1;107,7
  01/2022; 11,1;  9,6;  0,0;  0,0;  2,7;  1,1;  5,7;  0,0;  0,0;  0,3;  0,0;  7,0;  0,0; 34,6;  0,0;  0,0; 58,9;  0,5; 36,4;  4,3;  0,0;  0,0;  0,0;  0,0;  0,0; 13,8;  0,0; 13,3;21,9;112,5;25,6;112,5;359,3
  02/2022; 17,9; 38,6; 18,2;  1,5;  9,3;  7,5; 24,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  1,5;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;---;---;---;38,6;118,5
  03/2022;  0,0;  3,2;  3,4;  5,0;  0,0;  0,0;  0,0;  0,7;  0,0;  0,0;  7,7; 31,3;  1,7; 18,5;  3,6;  0,0; 15,0;  0,7;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,3;0,0;0,0;20,6;31,3;111,7
  04/2022;  7,6;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0; 18,5;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;0,0;0,0;---;18,5;26,1
  05/2022;  0,0;  0,0;  0,0;  4,1;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,4;  5,4;  0,0;  0,0;  9,1;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;0,0;0,0;22,8;22,8;41,8
  06/2022;  3,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  1,2;  0,0;  6,1;  0,0;  0,0;  0,0;  0,0;  0,0;---;---;---;---;  1,6;  0,2;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;0,0;0,0;---;---;---
  07/2022;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;0,0;1,0;0,0;1,0;1,0
  08/2022;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  6,8;  0,8; 18,5;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,8;  0,9;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;0,0;0,0;0,0;18,5;27,8
  09/2022;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  3,9;  7,3;  0,0;  0,0;  0,0;  0,0;  0,8;  9,8;  9,9;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0; 15,0;  0,0;  0,0;  0,0; 16,8;  3,1; 17,1;5,9;0,0;---;17,1;89,6
  10/2022; 17,8;  0,0;  0,0; 11,9;  0,0;  0,0; 14,2;---;---; 27,3;  0,6;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,5;  2,5;  3,1;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;7,1;9,8;2,6;---;---
  11/2022; 14,8;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  4,2;  0,0;---; 19,1;  0,0;  0,0;  0,0;  0,0;  1,0;  0,0;  0,0;  0,3;  0,0;  1,8;  0,0;  0,0;  1,2;10,3;8,3;---;---;---
  12/2022; 22,2;  0,0;  0,0;  0,0; 10,7; 15,5;  1,5;  1,2;  0,0;  0,0;  0,0;  0,0; 41,2;  8,6;  0,0;  0,0;  0,0;  0,0;  0,0;  1,8;  0,0;  0,0;  0,0; 18,7;  0,0;  3,8;  5,6; 46,1;21,1;1,2;3,9;46,1;203,1
  01/2023;  3,9;  0,0;  5,8;  1,5; 11,4;  2,5;  0,0;  0,0;  0,0;  4,1; 46,8;  3,8;  7,0;108,9;  0,0;  0,0; 34,4;  0,3;  0,0;  2,8; 25,8; 15,0;  0,0; 19,4;  0,0;  0,0;  0,0;  0,0;12,1;26,8;8,9;108,9;341,2
  02/2023; 17,8; 15,9; 38,0;  0,0;  0,0;  4,2; 12,9;  3,0;  0,0;  0,0;  3,5;  0,0; 11,6;  8,7;  2,5;  0,0; 17,6;  0,0;  6,4;  0,4;  3,5;  0,0;  0,0; 27,9;  0,0; 14,0;  0,0;  0,8;---;---;---;38,0;188,7
  03/2023;  9,0;  0,0;  0,0;  8,3; 19,4;  0,0;  2,5;  0,3;  0,0; 17,1; 19,5;---; 20,7;  0,0;  1,0;  0,0;  0,0;  0,0;  0,0;  0,0; 29,2;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;8,5;0,0;0,0;---;---
  04/2023;  6,3;  0,0;  0,0;  0,0;  0,0;  0,0;  0,5; 26,6;  0,0;  0,0;  0,0;  0,0;  0,0; 16,4; 13,4;  0,0;  0,0; 19,2; 19,2;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  4,3;  9,5;0,0;0,0;---;26,6;115,4
  05/2023;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  1,3;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;0,0;0,0;20,1;20,1;21,4
  06/2023;  6,8;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  2,6; 29,9; 24,9;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;0,0;0,0;---;29,9;64,2
